Sku,"System SKU",Size,Name,"Parent Sku",Cost,Rccp,Category,barcode,brand,"Selling Status","Promo Price","Extra Cost","Stock Status","Is Active",Channels,,,,
AO0579-104_WHITE_13,AO0579-104,13,"PHANTOM VENOM CLUB TF",AO0579,13100.00,13100.00,Nike,'00192499600608',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-104_WHITE_6,AO0579-104,6,"PHANTOM VENOM CLUB TF",AO0579,13100.00,13100.00,Nike,'00192499600462',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-104_WHITE_7,AO0579-104,7,"PHANTOM VENOM CLUB TF",AO0579,13100.00,13100.00,Nike,'00192499600486',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-104_WHITE_8,AO0579-104,8,"PHANTOM VENOM CLUB TF",AO0579,13100.00,13100.00,Nike,'00192499600509',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-104_WHITE_9,AO0579-104,9,"PHANTOM VENOM CLUB TF",AO0579,13100.00,13100.00,Nike,'00192499600523',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-606,,,"Nike PhantomVNM Club TF",,0.00,0.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0579-606-10,ao0579-606,10,"Nike PhantomVNM Club TF RED 10",AO0579-606,13500.00,13500.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0579-606-10.5,ao0579-606,10.5,"Nike PhantomVNM Club TF RED 10.5",AO0579-606,13500.00,13500.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0579-606-11,ao0579-606,11,"Nike PhantomVNM Club TF RED 11",AO0579-606,13500.00,13500.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0579-606-12,ao0579-606,12,"Nike PhantomVNM Club TF RED 12",AO0579-606,13500.00,13500.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0579-606-13,ao0579-606,13,"Nike PhantomVNM Club TF RED 13",AO0579-606,13500.00,13500.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0579-606-6,ao0579-606,6,"Nike PhantomVNM Club TF RED 6",AO0579-606,13500.00,13500.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0579-606-7,ao0579-606,7,"Nike PhantomVNM Club TF RED 7",AO0579-606,13500.00,13500.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0579-606-8,ao0579-606,8,"Nike PhantomVNM Club TF RED 8",AO0579-606,13500.00,13500.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0579-606-9,ao0579-606,9,"Nike PhantomVNM Club TF RED 9",AO0579-606,13500.00,13500.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0579-606-9.5,ao0579-606,9.5,"Nike PhantomVNM Club TF RED 9.5",AO0579-606,13500.00,13500.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-606_RED_10,AO0579-606,10,"PHANTOM VENOM CLUB TF",AO0579,13500.00,13500.00,Nike,'00193154245936',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-606_RED_10.5,AO0579-606,10.5,"PHANTOM VENOM CLUB TF",AO0579,13500.00,13500.00,Nike,'00193154245943',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-606_RED_11,AO0579-606,11,"PHANTOM VENOM CLUB TF",AO0579,13500.00,13500.00,Nike,'00193154245950',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-606_RED_12,AO0579-606,12,"PHANTOM VENOM CLUB TF",AO0579,13500.00,13500.00,Nike,'00193154245974',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-606_RED_13,AO0579-606,13,"PHANTOM VENOM CLUB TF",AO0579,13500.00,13500.00,Nike,'00193154245998',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-606_RED_6,AO0579-606,6,"PHANTOM VENOM CLUB TF",AO0579,13500.00,13500.00,Nike,'00193154245851',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-606_RED_7,AO0579-606,7,"PHANTOM VENOM CLUB TF",AO0579,13500.00,13500.00,Nike,'00193154245875',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-606_RED_8,AO0579-606,8,"PHANTOM VENOM CLUB TF",AO0579,13500.00,13500.00,Nike,'00193154245899',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-606_RED_9,AO0579-606,9,"PHANTOM VENOM CLUB TF",AO0579,13500.00,13500.00,Nike,'00193154245912',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0579-606_RED_9.5,AO0579-606,9.5,"PHANTOM VENOM CLUB TF",AO0579,13500.00,13500.00,Nike,'00193154245929',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0628-004,,,"NIKE VIALE PREMIUM",,0.00,0.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0628-004-7,ao0628-004,7,"NIKE VIALE PREMIUM BLACK 7",AO0628-004,13500.00,13500.00,Nike,'00192499480071',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0628-004-8,ao0628-004,8,"NIKE VIALE PREMIUM BLACK 8",AO0628-004,13500.00,13500.00,Nike,'00192499480095',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739,,,"B NK DRY ACDMY TOP SS",,0.00,0.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-010,,,"B NK DRY ACDMY TOP SS",,0.00,0.00,Apparel,'090001000',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0739-010-l,ao0739-010,l,"B NK DRY ACDMY TOP SS Black L",AO0739-010,3000.00,3000.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0739-010-m,ao0739-010,m,"B NK DRY ACDMY TOP SS Black M",AO0739-010,3000.00,3000.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0739-010-s,ao0739-010,s,"B NK DRY ACDMY TOP SS Black S",AO0739-010,3000.00,3000.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0739-010_BLACK OR GREY_L",AO0739-010,L,"B NK DRY ACDMY TOP SS",AO0739-010,3000.00,3000.00,Apparel,'00820652022416',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0739-010_BLACK OR GREY_M",AO0739-010,M,"B NK DRY ACDMY TOP SS",AO0739-010,3000.00,3000.00,Apparel,'00820652022409',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0739-010_BLACK OR GREY_S",AO0739-010,S,"B NK DRY ACDMY TOP SS",AO0739-010,3000.00,3000.00,Apparel,'00820652022331',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-017,,,"B NK DRY ACDMY TOP SS",,0.00,0.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0739-017_BLACK OR GREY_L",AO0739-017,L,"B NK DRY ACDMY TOP SS",AO0739-017,3400.00,3400.00,Apparel,'194494244184',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0739-017_BLACK OR GREY_M",AO0739-017,M,"B NK DRY ACDMY TOP SS",AO0739-017,3400.00,3400.00,Apparel,'194494244177',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0739-017_BLACK OR GREY_S",AO0739-017,S,"B NK DRY ACDMY TOP SS",AO0739-017,3400.00,3400.00,Apparel,'194494244160',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0739-017_BLACK OR GREY_XS",AO0739-017,XS,"B NK DRY ACDMY TOP SS",AO0739-017,3400.00,3400.00,Apparel,'194494244153',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-100_WHITE_L,AO0739-100,L,"B NK DRY ACDMY TOP SS",AO0739,3400.00,3400.00,Apparel,'00820652027008',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-100_WHITE_M,AO0739-100,M,"B NK DRY ACDMY TOP SS",AO0739,3400.00,3400.00,Apparel,'00820652026995',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-100_WHITE_S,AO0739-100,S,"B NK DRY ACDMY TOP SS",AO0739,3400.00,3400.00,Apparel,'00820652026988',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-100_WHITE_XL,AO0739-100,XL,"B NK DRY ACDMY TOP SS",AO0739,3400.00,3400.00,Apparel,'00820652031227',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-100_WHITE_XS,AO0739-100,XS,"B NK DRY ACDMY TOP SS",AO0739,3400.00,3400.00,Apparel,'00820652026971',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-301_GREEN_L,AO0739-301,L,"B NK DRY ACDMY TOP SS",AO0739,3200.00,3200.00,Apparel,"'	00193152532373'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-301_GREEN_L-1,,,"B NK DRY ACDMY TOP SS-GREEN-L",AO07390-407,3200.00,3200.00,Apparel,'',,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-301_GREEN_M,AO0739-301,M,"B NK DRY ACDMY TOP SS",AO0739,3200.00,3200.00,Apparel,"'	00193152532366'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-301_GREEN_M-1,,,"B NK DRY ACDMY TOP SS-GREEN-M",AO07390-407,3200.00,3200.00,Apparel,'',,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-301_GREEN_S,AO0739-301,S,"B NK DRY ACDMY TOP SS",AO0739,3200.00,3200.00,Apparel,"'	00193152532359'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-301_GREEN_S-1,,,"B NK DRY ACDMY TOP SS-GREEN-S",AO07390-407,3200.00,3200.00,Apparel,'',,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-301_GREEN_XS,AO0739-301,XS,"B NK DRY ACDMY TOP SS",AO0739,3200.00,3200.00,Apparel,"'	00193152532342'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-301_GREEN_XS-1,,,"B NK DRY ACDMY TOP SS-GREEN-XS",AO07390-407,3200.00,3200.00,Apparel,'',,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-407_BLUE_M,AO0739-407,M,"B NK DRY ACDMY TOP SS-BLUE-M",AO07390-407,3000.00,3000.00,Apparel,"'	00192502395576'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-407_BLUE_M-1,AO0739-407,M-1,"B NK DRY ACDMY TOP SS-BLUE-M",AO07390-407,3200.00,3200.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-407_BLUE_S,AO0739-407,S,"B NK DRY ACDMY TOP SS-BLUE-S",AO07390-407,3000.00,3000.00,Apparel,"'	00192502395569'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-407_BLUE_S-1,AO0739-407,S-1,"B NK DRY ACDMY TOP SS-BLUE-S",AO07390-407,3200.00,3200.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-407_BLUE_XS,AO0739-407,XS,"B NK DRY ACDMY TOP SS-BLUE-XS",AO07390-407,3000.00,3000.00,Apparel,"'	00192502395552'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-407_BLUE_XS-1,AO0739-407,XS-1,"B NK DRY ACDMY TOP SS-BLUE-XS",AO07390-407,3200.00,3200.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-451_BLUE_L,AO0739-451,L,"B NK DRY ACDMY TOP SS",AO0739,3400.00,3400.00,Apparel,'00820652041035',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-451_BLUE_M,AO0739-451,M,"B NK DRY ACDMY TOP SS",AO0739,3400.00,3400.00,Apparel,'00820652041028',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-451_BLUE_S,AO0739-451,S,"B NK DRY ACDMY TOP SS",AO0739,3400.00,3400.00,Apparel,'00820652041011',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-451_BLUE_XL,AO0739-451,XL,"B NK DRY ACDMY TOP SS",AO0739,3400.00,3400.00,Apparel,'00820652041042',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0739-451_BLUE_XS,AO0739-451,XS,"B NK DRY ACDMY TOP SS",AO0739,3400.00,3400.00,Apparel,'00820652040960',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO07390-407,,,"B NK DRY ACDMY TOP SS",,0.00,0.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0740-438,,,"B NK DRY ACDMY TOP SS GX",,0.00,0.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0740-438-m,ao0740-438,m,"B NK DRY ACDMY TOP SS GX Dark Grey M",AO0740-438,3500.00,3500.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0740-438-s,ao0740-438,s,"B NK DRY ACDMY TOP SS GX Dark Grey S",AO0740-438,3500.00,3500.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0740-438_BLUE_M,AO0740-438,M,"B NK DRY ACDMY TOP SS GX",AO0740-438,3500.00,3500.00,Apparel,'00192498223402',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0740-438_BLUE_S,AO0740-438,S,"B NK DRY ACDMY TOP SS GX",AO0740-438,3500.00,3500.00,Apparel,'00192498223396',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0741-850,,,"B NK BRT ACDMY TOP SS GX2",,0.00,0.00,Apparel,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao0741-850-s,ao0741-850,s,"B NK BRT ACDMY TOP SS GX2 EMBER GLOW S",AO0741-850,3900.00,3900.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0741-850_ORANGE_S,AO0741-850,S,"B NK BRT ACDMY TOP SS GX2",AO0741-850,3900.00,3900.00,Apparel,'00820652227576',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0771,,,"B NK DRY ACDMY SHORT K",,0.00,0.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0771-010_BLACK OR GREY_L",AO0771-010,L,"B NK DRY ACDMY SHORT K",AO0771,3400.00,3400.00,Nike,'00820652462397',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0771-010_BLACK OR GREY_M",AO0771-010,M,"B NK DRY ACDMY SHORT K",AO0771,3400.00,3400.00,Nike,'00820652462380',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0771-010_BLACK OR GREY_S",AO0771-010,S,"B NK DRY ACDMY SHORT K",AO0771,3400.00,3400.00,Nike,'00820652462366',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0771-010_BLACK OR GREY_XL",AO0771-010,XL,"B NK DRY ACDMY SHORT K",AO0771,3400.00,3400.00,Nike,'00820652462403',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0771-010_BLACK OR GREY_XS",AO0771-010,XS,"B NK DRY ACDMY SHORT K",AO0771,3400.00,3400.00,Nike,'00820652462359',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0771-102_WHITE_L,AO0771-102,L,"B NK DRY ACDMY SHORT K",AO0771,3400.00,3400.00,Nike,'00192502395682',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0771-102_WHITE_M,AO0771-102,M,"B NK DRY ACDMY SHORT K",AO0771,3400.00,3400.00,Nike,'00192502395675',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0771-102_WHITE_S,AO0771-102,S,"B NK DRY ACDMY SHORT K",AO0771,3400.00,3400.00,Nike,'00192502395668',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0771-102_WHITE_XL,AO0771-102,XL,"B NK DRY ACDMY SHORT K",AO0771,3400.00,3400.00,Nike,'00192502395699',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0771-102_WHITE_XS,AO0771-102,XS,"B NK DRY ACDMY SHORT K",AO0771,3400.00,3400.00,Nike,'00192502395651',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0771-453,,,"B NK DRY ACDMY SHORT K",,0.00,0.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0771-453_BLUE_L,AO0771-453,L,"B NK DRY ACDMY SHORT K",AO0771-453,3400.00,3400.00,Nike,'192502395781',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0771-453_BLUE_M,AO0771-453,M,"B NK DRY ACDMY SHORT K",AO0771-453,3400.00,3400.00,Nike,'192502395774',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0771-453_BLUE_S,AO0771-453,S,"B NK DRY ACDMY SHORT K",AO0771-453,3400.00,3400.00,Nike,'192502395767',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0771-453_BLUE_XL,AO0771-453,XL,"B NK DRY ACDMY SHORT K",AO0771-453,3400.00,3400.00,Nike,'192502395798',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0771-453_BLUE_XS,AO0771-453,XS,"B NK DRY ACDMY SHORT K",AO0771-453,3400.00,3400.00,Nike,'192502395750',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO0794-010,,,"B NK DRY ACDMY TRK SUIT K2",,0.00,0.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0794-010_BLACK OR GREY_L",AO0794-010,L,"B NK DRY ACDMY TRK SUIT K2",AO0794-010,10500.00,10500.00,Nike,'820652590090',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0794-010_BLACK OR GREY_M",AO0794-010,M,"B NK DRY ACDMY TRK SUIT K2",AO0794-010,10500.00,10500.00,Nike,'820652589698',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0794-010_BLACK OR GREY_S",AO0794-010,S,"B NK DRY ACDMY TRK SUIT K2",AO0794-010,10500.00,10500.00,Nike,'820652589681',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0794-010_BLACK OR GREY_XL",AO0794-010,XL,"B NK DRY ACDMY TRK SUIT K2",AO0794-010,10500.00,10500.00,Nike,'820652593947',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO0794-010_BLACK OR GREY_XS",AO0794-010,XS,"B NK DRY ACDMY TRK SUIT K2",AO0794-010,10500.00,10500.00,Nike,'820652589643',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3131-170,,,"VAPOR 12 ACADEMY NJR FG/MG",,0.00,0.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3131-170-10,ao3131-170,10,"VAPOR 12 ACADEMY NJR FG/MG WHITE 10",AO3131-170,17300.00,17300.00,Nike,'00886548775989',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3131-170-11,ao3131-170,11,"VAPOR 12 ACADEMY NJR FG/MG WHITE 11",AO3131-170,17300.00,17300.00,Nike,'00886548776009',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3131-170-12,ao3131-170,12,"VAPOR 12 ACADEMY NJR FG/MG WHITE 12",AO3131-170,17300.00,17300.00,Nike,'00886548776023',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3131-170-8,ao3131-170,8,"VAPOR 12 ACADEMY NJR FG/MG WHITE 8",AO3131-170,17300.00,17300.00,Nike,'00886548775927',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3269,,,"PHANTOM VSN ACADEMY DF TF",,0.00,0.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO3269-080_BLACK OR GREY_10",AO3269-080,10,"PHANTOM VSN ACADEMY DF TF",AO3269,20500.00,20500.00,Nike,"'	00193151802385'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO3269-080_BLACK OR GREY_10.5",AO3269-080,10.5,"PHANTOM VSN ACADEMY DF TF",AO3269,20500.00,20500.00,Nike,"'	00193151802392'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO3269-080_BLACK OR GREY_11",AO3269-080,11,"PHANTOM VSN ACADEMY DF TF",AO3269,20500.00,20500.00,Nike,"'	00193151802408'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO3269-080_BLACK OR GREY_12",AO3269-080,12,"PHANTOM VSN ACADEMY DF TF",AO3269,20500.00,20500.00,Nike,"'	00193151802422'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO3269-080_BLACK OR GREY_13",AO3269-080,13,"PHANTOM VSN ACADEMY DF TF",AO3269,20500.00,20500.00,Nike,"'	00193151802446'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO3269-080_BLACK OR GREY_6",AO3269-080,6,"PHANTOM VSN ACADEMY DF TF",AO3269,20500.00,20500.00,Nike,"'	00193151802309'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO3269-080_BLACK OR GREY_7",AO3269-080,7,"PHANTOM VSN ACADEMY DF TF",AO3269,20500.00,20500.00,Nike,"'	00193151802323'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO3269-080_BLACK OR GREY_8",AO3269-080,8,"PHANTOM VSN ACADEMY DF TF",AO3269,20500.00,20500.00,Nike,"'	00193151802347'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO3269-080_BLACK OR GREY_9",AO3269-080,9,"PHANTOM VSN ACADEMY DF TF",AO3269,20500.00,20500.00,Nike,"'	00193151802361'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
"AO3269-080_BLACK OR GREY_9.5",AO3269-080,9.5,"PHANTOM VSN ACADEMY DF TF",AO3269,20500.00,20500.00,Nike,"'	00193151802378'",nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3273-400,,,"PHANTOM VSN CLUB DF TF",,0.00,0.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3273-400-6,ao3273-400,6,"PHANTOM VSN CLUB DF TF RACER BLUE 6",AO3273-400,12400.00,12400.00,Nike,'00191887770237',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3273-400-6.5,ao3273-400,6.5,"PHANTOM VSN CLUB DF TF RACER BLUE 6.5",AO3273-400,12400.00,12400.00,Nike,'00191887770244',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3273-600,,,"PHANTOM VSN CLUB DF TF",,0.00,0.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3273-600-6,ao3273-600,6,"PHANTOM VSN CLUB DF TF BRIGHT CRIMSON 6",AO3273-600,14300.00,14300.00,Nike,'00886549523084',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3288-400,,,"JR PHANTOM VSN CLUB DF FG/MG",,0.00,0.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3288-400-1y,ao3288-400,1y,"JR PHANTOM VSN CLUB DF FG/MG RACER BLUE 1Y",AO3288-400,9200.00,9200.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3288-400-2y,ao3288-400,2y,"JR PHANTOM VSN CLUB DF FG/MG RACER BLUE 2Y",AO3288-400,9200.00,9200.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3288-400-3y,ao3288-400,3y,"JR PHANTOM VSN CLUB DF FG/MG RACER BLUE 3Y",AO3288-400,9200.00,9200.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3288-400-4y,ao3288-400,4y,"JR PHANTOM VSN CLUB DF FG/MG RACER BLUE 4Y",AO3288-400,9200.00,9200.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3288-400_BLUE_1Y,AO3288-400,1Y,"JR PHANTOM VSN CLUB DF FG/MG",AO3288-400,9200.00,9200.00,Nike,'00191887771470',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3288-400_BLUE_2Y,AO3288-400,2Y,"JR PHANTOM VSN CLUB DF FG/MG",AO3288-400,9200.00,9200.00,Nike,'00191887771494',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3288-400_BLUE_3Y,AO3288-400,3Y,"JR PHANTOM VSN CLUB DF FG/MG",AO3288-400,9200.00,9200.00,Nike,'00191887771517',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3288-400_BLUE_4Y,AO3288-400,4Y,"JR PHANTOM VSN CLUB DF FG/MG",AO3288-400,9200.00,9200.00,Nike,'00191887771531',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3294-410,,,"JR PHANTOM VSN CLUB DF TF",,0.00,0.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3294-410-13c,ao3294-410,13c,"JR PHANTOM VSN CLUB DF TF RACER BLUE 13C",AO3294-410,11300.00,11300.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3294-410-1y,ao3294-410,1y,"JR PHANTOM VSN CLUB DF TF RACER BLUE 1Y",AO3294-410,11300.00,11300.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3294-410-2y,ao3294-410,2y,"JR PHANTOM VSN CLUB DF TF RACER BLUE 2Y",AO3294-410,11300.00,11300.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3294-410-3y,ao3294-410,3y,"JR PHANTOM VSN CLUB DF TF RACER BLUE 3Y",AO3294-410,11300.00,11300.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3294-410-4y,ao3294-410,4y,"JR PHANTOM VSN CLUB DF TF RACER BLUE 4Y",AO3294-410,11300.00,11300.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
ao3294-410-5y,ao3294-410,5y,"JR PHANTOM VSN CLUB DF TF RACER BLUE 5Y",AO3294-410,11300.00,11300.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3294-410_BLUE_13C,AO3294-410,13C,"JR PHANTOM VSN CLUB DF TF",AO3294-410,11300.00,11300.00,Nike,'00192499606020',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3294-410_BLUE_1Y,AO3294-410,1Y,"JR PHANTOM VSN CLUB DF TF",AO3294-410,11300.00,11300.00,Nike,'00192499606044',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3294-410_BLUE_2Y,AO3294-410,2Y,"JR PHANTOM VSN CLUB DF TF",AO3294-410,11300.00,11300.00,Nike,'00192499606068',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3294-410_BLUE_3Y,AO3294-410,3Y,"JR PHANTOM VSN CLUB DF TF",AO3294-410,11300.00,11300.00,Nike,'00192499606082',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3294-410_BLUE_4Y,AO3294-410,4Y,"JR PHANTOM VSN CLUB DF TF",AO3294-410,11300.00,11300.00,Nike,'00192499606105',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3294-410_BLUE_5Y,AO3294-410,5Y,"JR PHANTOM VSN CLUB DF TF",AO3294-410,11300.00,11300.00,Nike,'00192499606129',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3621,,,"NIKE KEPA KAI THONG",,0.00,0.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
AO3621-001,,,"NIKE KEPA KAI THONG",,0.00,0.00,Nike,'',nike,"Not Moving",,0.00,Slow,1,SPL,,,,
